text,entities
BASE IR: R$ 399.18 | VALOR DA CIDE: R$ 4.54 | VALOR DO COFINS: R$ 25.03 | VALOR PISS: R$ 4.34 | ALIQ IOF: 2.05% | DATA EMBARQUE: 2025-05-24 | ALIQUOTA IR: 13.19% | DUE 4738626756 | VALOR IOF: R$ 19.44,"[(181, 200, 'VALOR_IOF'), (74, 93, 'VALOR_PIS'), (46, 71, 'VALOR_COFINS'), (21, 43, 'VALOR_CIDE'), (142, 161, 'ALIQUOTA_IR'), (96, 111, 'ALIQUOTA_IOF'), (0, 18, 'BASE_CALCULO_IR')]"
DUE 9944104880 | DI 167017784 | aliquota ir: 22.73% | NAVIO: VINICIUS TRADER | VALOR IOF: R$ 11.45 | VALOR IR: R$ 471.0 | DATA EMBARQUE: 2025-05-11 | VALOR DA CIDE: R$ 5.91,"[(101, 119, 'VALOR_IR'), (79, 98, 'VALOR_IOF'), (150, 172, 'VALOR_CIDE'), (32, 51, 'ALIQUOTA_IR')]"
VALOR DO COFINS: R$ 12.33 | VALOR IOF: R$ 30.38 | DATA EMBARQUE: 2025-04-11 | ALIQ IOF: 3.83% | DUE 1758637262 | DI 313293806 | NAVIO: CAROLINE TRADER | VALOR IR: R$ 30.32 | BASE IR: R$ 324.05 | VALOR PISS: R$ 13.4,"[(153, 171, 'VALOR_IR'), (28, 47, 'VALOR_IOF'), (195, 214, 'VALOR_PIS'), (0, 25, 'VALOR_COFINS'), (78, 93, 'ALIQUOTA_IOF'), (174, 192, 'BASE_CALCULO_IR')]"
base ir: R$ 1333.23 | NAVIO: MARIA FERNANDA TRADER | VALOR IR: R$ 91.65 | VALOR DA CIDE: R$ 2.99 | DATA EMBARQUE: 2025-05-22 | aliquota ir: 22.08% | VALOR PISS: R$ 4.48 | VALOR IOF: R$ 40.68 | DI 992794938 | VALOR DO COFINS: R$ 3.98 | DUE 6647004850,"[(53, 71, 'VALOR_IR'), (171, 190, 'VALOR_IOF'), (149, 168, 'VALOR_PIS'), (208, 232, 'VALOR_COFINS'), (74, 96, 'VALOR_CIDE'), (127, 146, 'ALIQUOTA_IR'), (0, 19, 'BASE_CALCULO_IR')]"
DATA EMBARQUE: 2025-05-16 | DUE 1753246481 | VALOR IOF: R$ 15.54 | VALOR PISS: R$ 10.87 | BASE IR: R$ 995.68 | ALIQ IOF: 3.03% | VALOR DO COFINS: R$ 10.86 | VALOR IR: R$ 469.74 | DI 361197156 | ALIQUOTA IR: 26.34%,"[(157, 176, 'VALOR_IR'), (45, 64, 'VALOR_IOF'), (67, 87, 'VALOR_PIS'), (129, 154, 'VALOR_COFINS'), (194, 213, 'ALIQUOTA_IR'), (111, 126, 'ALIQUOTA_IOF'), (90, 108, 'BASE_CALCULO_IR')]"
VALOR DO COFINS: R$ 15.46 | VALOR IOF: R$ 14.87 | VALOR IR: R$ 467.36 | NAVIO: LUIZ FELIPE TRADER | DUE 2572751049 | ALIQ IOF: 2.17% | VALOR DA CIDE: R$ 3.09 | VALOR PISS: R$ 13.43 | DI 263825335,"[(50, 69, 'VALOR_IR'), (28, 47, 'VALOR_IOF'), (160, 180, 'VALOR_PIS'), (0, 25, 'VALOR_COFINS'), (135, 157, 'VALOR_CIDE'), (117, 132, 'ALIQUOTA_IOF')]"
VALOR DO COFINS: R$ 9.78 | VALOR DA CIDE: R$ 6.89 | ALIQUOTA IR: 13.69% | ALIQ IOF: 2.74% | VALOR IOF: R$ 36.14 | DI 118945380 | BASE IR: R$ 844.62 | NAVIO: NICOLE TRADER | VALOR PISS: R$ 29.18,"[(92, 111, 'VALOR_IOF'), (173, 193, 'VALOR_PIS'), (0, 24, 'VALOR_COFINS'), (27, 49, 'VALOR_CIDE'), (52, 71, 'ALIQUOTA_IR'), (74, 89, 'ALIQUOTA_IOF'), (129, 147, 'BASE_CALCULO_IR')]"
DUE 6503438857 | valor iof: R$ 17.15 | DI 274507833 | VALOR IR: R$ 330.54 | ALIQ IOF: 2.22% | DATA EMBARQUE: 2025-05-13 | VALOR DO COFINS: R$ 10.62 | BASE IR: R$ 793.43 | ALIQUOTA IR: 9.23% | VALOR DA CIDE: R$ 1.08,"[(54, 73, 'VALOR_IR'), (17, 36, 'VALOR_IOF'), (122, 147, 'VALOR_COFINS'), (192, 214, 'VALOR_CIDE'), (171, 189, 'ALIQUOTA_IR'), (76, 91, 'ALIQUOTA_IOF'), (150, 168, 'BASE_CALCULO_IR')]"
DI 774563566 | VALOR DA CIDE: R$ 9.54 | ALIQUOTA IR: 11.57% | DATA EMBARQUE: 2025-05-08 | VALOR IOF: R$ 24.53 | VALOR PISS: R$ 25.68 | DUE 5655102814 | ALIQ IOF: 2.28% | base ir: R$ 808.58 | VALOR IR: R$ 455.25,"[(191, 210, 'VALOR_IR'), (90, 109, 'VALOR_IOF'), (112, 132, 'VALOR_PIS'), (15, 37, 'VALOR_CIDE'), (40, 59, 'ALIQUOTA_IR'), (152, 167, 'ALIQUOTA_IOF'), (170, 188, 'BASE_CALCULO_IR')]"
VALOR DO COFINS: R$ 2.31 | DI 413470413 | ALIQUOTA IR: 22.0% | DUE 6367593327 | NAVIO: RENAN TRADER | VALOR IOF: R$ 48.82 | VALOR IR: R$ 402.28 | ALIQ IOF: 4.12% | BASE IR: R$ 1396.34,"[(124, 143, 'VALOR_IR'), (102, 121, 'VALOR_IOF'), (0, 24, 'VALOR_COFINS'), (42, 60, 'ALIQUOTA_IR'), (146, 161, 'ALIQUOTA_IOF'), (164, 183, 'BASE_CALCULO_IR')]"
NAVIO: PEDRO MIGUEL TRADER | VALOR DO COFINS: R$ 31.86 | VALOR PISS: R$ 16.47 | aliquota ir: 15.84% | DUE 7427175306 | VALOR IOF: R$ 3.9 | VALOR IR: R$ 376.59 | BASE IR: R$ 1101.34 | VALOR DA CIDE: R$ 2.87 | DATA EMBARQUE: 2025-05-24,"[(139, 158, 'VALOR_IR'), (119, 136, 'VALOR_IOF'), (57, 77, 'VALOR_PIS'), (29, 54, 'VALOR_COFINS'), (183, 205, 'VALOR_CIDE'), (80, 99, 'ALIQUOTA_IR'), (161, 180, 'BASE_CALCULO_IR')]"
DUE 6224996795 | ALIQ IOF: 3.98% | VALOR IOF: R$ 41.19 | BASE IR: R$ 1016.95 | DI 846701229 | VALOR DO COFINS: R$ 31.0 | NAVIO: LUIZ FELIPE TRADER | VALOR PISS: R$ 9.39 | ALIQUOTA IR: 8.86% | VALOR IR: R$ 325.58 | DATA EMBARQUE: 2025-05-16,"[(192, 211, 'VALOR_IR'), (35, 54, 'VALOR_IOF'), (149, 168, 'VALOR_PIS'), (94, 118, 'VALOR_COFINS'), (171, 189, 'ALIQUOTA_IR'), (17, 32, 'ALIQUOTA_IOF'), (57, 76, 'BASE_CALCULO_IR')]"
BASE IR: R$ 1423.71 | DATA EMBARQUE: 2025-04-17 | VALOR PISS: R$ 19.27 | DUE 6425272862 | ALIQUOTA IR: 12.58% | DI 142207294 | VALOR DO COFINS: R$ 7.79 | VALOR IOF: R$ 5.9 | ALIQ IOF: 0.52% | VALOR IR: R$ 113.33,"[(192, 211, 'VALOR_IR'), (154, 171, 'VALOR_IOF'), (50, 70, 'VALOR_PIS'), (127, 151, 'VALOR_COFINS'), (90, 109, 'ALIQUOTA_IR'), (174, 189, 'ALIQUOTA_IOF'), (0, 19, 'BASE_CALCULO_IR')]"
ALIQ IOF: 2.16% | VALOR IOF: R$ 5.99 | ALIQUOTA IR: 13.26% | DI 912347303 | VALOR IR: R$ 312.48 | DUE 5825924102 | NAVIO: MURILO TRADER | BASE IR: R$ 1434.83 | VALOR DA CIDE: R$ 9.6 | VALOR PISS: R$ 20.37 | VALOR DO COFINS: R$ 23.11,"[(76, 95, 'VALOR_IR'), (18, 36, 'VALOR_IOF'), (184, 204, 'VALOR_PIS'), (207, 232, 'VALOR_COFINS'), (160, 181, 'VALOR_CIDE'), (39, 58, 'ALIQUOTA_IR'), (0, 15, 'ALIQUOTA_IOF'), (138, 157, 'BASE_CALCULO_IR')]"
VALOR IOF: R$ 0.28 | DUE 4643175845 | VALOR IR: R$ 27.57 | DI 891048127 | ALIQUOTA IR: 23.14% | ALIQ IOF: 3.42% | NAVIO: LEVI TRADER | VALOR DA CIDE: R$ 1.03 | BASE IR: R$ 242.92 | VALOR DO COFINS: R$ 11.02,"[(38, 56, 'VALOR_IR'), (0, 18, 'VALOR_IOF'), (181, 206, 'VALOR_COFINS'), (135, 157, 'VALOR_CIDE'), (74, 93, 'ALIQUOTA_IR'), (96, 111, 'ALIQUOTA_IOF'), (160, 178, 'BASE_CALCULO_IR')]"
VALOR DO COFINS: R$ 11.77 | ALIQ IOF: 5.2% | DATA EMBARQUE: 2025-04-09 | VALOR IOF: R$ 37.55 | NAVIO: CECÍLIA TRADER | VALOR DA CIDE: R$ 7.11 | DI 981692036 | VALOR IR: R$ 131.7,"[(159, 177, 'VALOR_IR'), (73, 92, 'VALOR_IOF'), (0, 25, 'VALOR_COFINS'), (119, 141, 'VALOR_CIDE'), (28, 42, 'ALIQUOTA_IOF')]"
DI 618400435 | ALIQ IOF: 2.06% | DATA EMBARQUE: 2025-05-17 | VALOR IOF: R$ 9.71 | VALOR PISS: R$ 26.67 | VALOR DO COFINS: R$ 24.53 | ALIQUOTA IR: 16.74%,"[(61, 79, 'VALOR_IOF'), (82, 102, 'VALOR_PIS'), (105, 130, 'VALOR_COFINS'), (133, 152, 'ALIQUOTA_IR'), (15, 30, 'ALIQUOTA_IOF')]"
ALIQ IOF: 2.45% | DI 635808645 | VALOR PISS: R$ 3.2 | ALIQUOTA IR: 17.87% | DATA EMBARQUE: 2025-04-04 | DUE 1737668548 | VALOR IOF: R$ 38.08 | VALOR IR: R$ 151.0 | VALOR DO COFINS: R$ 25.83,"[(143, 161, 'VALOR_IR'), (121, 140, 'VALOR_IOF'), (33, 51, 'VALOR_PIS'), (164, 189, 'VALOR_COFINS'), (54, 73, 'ALIQUOTA_IR'), (0, 15, 'ALIQUOTA_IOF')]"
ALIQ IOF: 1.29% | VALOR IOF: R$ 35.5 | VALOR PISS: R$ 5.65 | DI 615678151 | BASE IR: R$ 502.54 | DUE 1930145640 | VALOR DO COFINS: R$ 15.16,"[(18, 36, 'VALOR_IOF'), (39, 58, 'VALOR_PIS'), (114, 139, 'VALOR_COFINS'), (0, 15, 'ALIQUOTA_IOF'), (76, 94, 'BASE_CALCULO_IR')]"
DATA EMBARQUE: 2025-04-18 | VALOR IOF: R$ 18.19 | NAVIO: MARCELA TRADER | VALOR IR: R$ 197.05 | ALIQ IOF: 5.75% | VALOR PISS: R$ 22.19 | DI 905921154 | ALIQUOTA IR: 9.05% | VALOR DA CIDE: R$ 0.89,"[(74, 93, 'VALOR_IR'), (28, 47, 'VALOR_IOF'), (114, 134, 'VALOR_PIS'), (173, 195, 'VALOR_CIDE'), (152, 170, 'ALIQUOTA_IR'), (96, 111, 'ALIQUOTA_IOF')]"
VALOR DA CIDE: R$ 0.15 | base ir: R$ 1077.31 | VALOR IOF: R$ 40.15 | NAVIO: VITOR TRADER | DI 368528315 | DATA EMBARQUE: 2025-05-19 | VALOR IR: R$ 241.76 | DUE 6369110928 | VALOR PISS: R$ 28.96 | ALIQ IOF: 1.64% | ALIQUOTA IR: 17.99%,"[(134, 153, 'VALOR_IR'), (47, 66, 'VALOR_IOF'), (173, 193, 'VALOR_PIS'), (0, 22, 'VALOR_CIDE'), (214, 233, 'ALIQUOTA_IR'), (196, 211, 'ALIQUOTA_IOF'), (25, 44, 'BASE_CALCULO_IR')]"
VALOR DO COFINS: R$ 0.82 | VALOR DA CIDE: R$ 6.77 | ALIQUOTA IR: 18.48% | DI 754396289 | DUE 3357004845 | ALIQ IOF: 1.99% | NAVIO: OLIVIA TRADER | VALOR IR: R$ 448.68 | VALOR IOF: R$ 43.62 | base ir: R$ 497.61 | DATA EMBARQUE: 2025-04-13,"[(147, 166, 'VALOR_IR'), (169, 188, 'VALOR_IOF'), (0, 24, 'VALOR_COFINS'), (27, 49, 'VALOR_CIDE'), (52, 71, 'ALIQUOTA_IR'), (106, 121, 'ALIQUOTA_IOF'), (191, 209, 'BASE_CALCULO_IR')]"
VALOR PISS: R$ 27.27 | ALIQ IOF: 0.58% | DUE 7296235849 | VALOR IR: R$ 424.98 | VALOR IOF: R$ 3.1 | DATA EMBARQUE: 2025-05-16 | VALOR DO COFINS: R$ 9.61 | VALOR DA CIDE: R$ 5.78 | base ir: R$ 1429.26,"[(58, 77, 'VALOR_IR'), (80, 97, 'VALOR_IOF'), (0, 20, 'VALOR_PIS'), (128, 152, 'VALOR_COFINS'), (155, 177, 'VALOR_CIDE'), (23, 38, 'ALIQUOTA_IOF'), (180, 199, 'BASE_CALCULO_IR')]"
ALIQ IOF: 2.56% | BASE IR: R$ 763.33 | valor iof: R$ 40.88 | VALOR DO COFINS: R$ 27.07 | DI 960883451 | ALIQUOTA IR: 13.69% | DUE 6129659923 | NAVIO: ISABELLA TRADER | VALOR IR: R$ 15.46 | DATA EMBARQUE: 2025-04-20,"[(168, 186, 'VALOR_IR'), (39, 58, 'VALOR_IOF'), (61, 86, 'VALOR_COFINS'), (104, 123, 'ALIQUOTA_IR'), (0, 15, 'ALIQUOTA_IOF'), (18, 36, 'BASE_CALCULO_IR')]"
ALIQUOTA IR: 25.48% | VALOR IR: R$ 352.55 | ALIQ IOF: 2.09% | BASE IR: R$ 1156.16 | VALOR PISS: R$ 10.84 | VALOR DO COFINS: R$ 12.15 | DATA EMBARQUE: 2025-04-12 | VALOR IOF: R$ 33.6 | DI 350567617 | DUE 2378354374 | NAVIO: RAUL TRADER,"[(22, 41, 'VALOR_IR'), (163, 181, 'VALOR_IOF'), (84, 104, 'VALOR_PIS'), (107, 132, 'VALOR_COFINS'), (0, 19, 'ALIQUOTA_IR'), (44, 59, 'ALIQUOTA_IOF'), (62, 81, 'BASE_CALCULO_IR')]"
DATA EMBARQUE: 2025-05-19 | VALOR PISS: R$ 24.76 | ALIQUOTA IR: 9.51% | NAVIO: MARIA CLARA TRADER | VALOR DA CIDE: R$ 3.84 | DI 577320672 | ALIQ IOF: 2.49% | VALOR IR: R$ 17.7 | VALOR DO COFINS: R$ 5.79 | DUE 8641175572 | VALOR IOF: R$ 47.99,"[(158, 175, 'VALOR_IR'), (222, 241, 'VALOR_IOF'), (28, 48, 'VALOR_PIS'), (178, 202, 'VALOR_COFINS'), (100, 122, 'VALOR_CIDE'), (51, 69, 'ALIQUOTA_IR'), (140, 155, 'ALIQUOTA_IOF')]"
VALOR DA CIDE: R$ 7.43 | BASE IR: R$ 1773.83 | ALIQ IOF: 1.98% | ALIQUOTA IR: 10.94% | VALOR DO COFINS: R$ 27.0 | VALOR IR: R$ 348.88,"[(114, 133, 'VALOR_IR'), (87, 111, 'VALOR_COFINS'), (0, 22, 'VALOR_CIDE'), (65, 84, 'ALIQUOTA_IR'), (47, 62, 'ALIQUOTA_IOF'), (25, 44, 'BASE_CALCULO_IR')]"
VALOR IR: R$ 324.94 | VALOR IOF: R$ 25.37 | VALOR DA CIDE: R$ 6.23 | NAVIO: ISABEL TRADER | ALIQUOTA IR: 8.52% | VALOR DO COFINS: R$ 28.68 | ALIQ IOF: 4.44% | BASE IR: R$ 695.62 | DI 608247084,"[(0, 19, 'VALOR_IR'), (22, 41, 'VALOR_IOF'), (113, 138, 'VALOR_COFINS'), (44, 66, 'VALOR_CIDE'), (92, 110, 'ALIQUOTA_IR'), (141, 156, 'ALIQUOTA_IOF'), (159, 177, 'BASE_CALCULO_IR')]"
DUE 9573942575 | VALOR PISS: R$ 9.85 | VALOR IR: R$ 460.3 | NAVIO: RODRIGO TRADER | ALIQ IOF: 5.53% | DATA EMBARQUE: 2025-05-17 | aliquota ir: 21.05% | BASE IR: R$ 549.06 | VALOR DA CIDE: R$ 7.96,"[(39, 57, 'VALOR_IR'), (17, 36, 'VALOR_PIS'), (173, 195, 'VALOR_CIDE'), (130, 149, 'ALIQUOTA_IR'), (84, 99, 'ALIQUOTA_IOF'), (152, 170, 'BASE_CALCULO_IR')]"
VALOR DA CIDE: R$ 8.92 | ALIQUOTA IR: 26.3% | NAVIO: PEDRO MIGUEL TRADER | VALOR IR: R$ 238.03 | ALIQ IOF: 1.48% | VALOR IOF: R$ 15.57 | DI 567116365 | DATA EMBARQUE: 2025-04-14 | BASE IR: R$ 876.65,"[(75, 94, 'VALOR_IR'), (115, 134, 'VALOR_IOF'), (0, 22, 'VALOR_CIDE'), (25, 43, 'ALIQUOTA_IR'), (97, 112, 'ALIQUOTA_IOF'), (180, 198, 'BASE_CALCULO_IR')]"
ALIQ IOF: 2.46% | VALOR DO COFINS: R$ 30.81 | DUE 7135626057 | ALIQUOTA IR: 13.58% | VALOR DA CIDE: R$ 3.76 | DATA EMBARQUE: 2025-05-07 | VALOR PISS: R$ 15.44 | VALOR IOF: R$ 8.71,"[(161, 179, 'VALOR_IOF'), (138, 158, 'VALOR_PIS'), (18, 43, 'VALOR_COFINS'), (85, 107, 'VALOR_CIDE'), (63, 82, 'ALIQUOTA_IR'), (0, 15, 'ALIQUOTA_IOF')]"
VALOR PISS: R$ 6.36 | VALOR IR: R$ 331.17 | DUE 1029532306 | DATA EMBARQUE: 2025-04-06 | ALIQ IOF: 5.11% | VALOR DO COFINS: R$ 32.57 | VALOR DA CIDE: R$ 3.67 | DI 347396411 | BASE IR: R$ 345.44,"[(22, 41, 'VALOR_IR'), (0, 19, 'VALOR_PIS'), (107, 132, 'VALOR_COFINS'), (135, 157, 'VALOR_CIDE'), (89, 104, 'ALIQUOTA_IOF'), (175, 193, 'BASE_CALCULO_IR')]"
VALOR IOF: R$ 28.99 | VALOR PISS: R$ 11.66 | VALOR IR: R$ 345.33 | DI 344375864 | DATA EMBARQUE: 2025-04-13 | NAVIO: EMILLY TRADER | ALIQUOTA IR: 22.02% | BASE IR: R$ 1290.49 | VALOR DA CIDE: R$ 2.57,"[(45, 64, 'VALOR_IR'), (0, 19, 'VALOR_IOF'), (22, 42, 'VALOR_PIS'), (177, 199, 'VALOR_CIDE'), (133, 152, 'ALIQUOTA_IR'), (155, 174, 'BASE_CALCULO_IR')]"
DUE 7303119850 | VALOR DO COFINS: R$ 21.24 | VALOR IR: R$ 222.35 | VALOR PISS: R$ 20.51 | ALIQUOTA IR: 19.32% | DATA EMBARQUE: 2025-04-15 | ALIQ IOF: 0.75% | VALOR IOF: R$ 15.69,"[(45, 64, 'VALOR_IR'), (158, 177, 'VALOR_IOF'), (67, 87, 'VALOR_PIS'), (17, 42, 'VALOR_COFINS'), (90, 109, 'ALIQUOTA_IR'), (140, 155, 'ALIQUOTA_IOF')]"
ALIQ IOF: 0.89% | DUE 1388404665 | DI 494994214 | VALOR DA CIDE: R$ 2.84 | ALIQUOTA IR: 10.83% | VALOR IOF: R$ 27.16 | NAVIO: NICOLE TRADER | VALOR PISS: R$ 3.28,"[(97, 116, 'VALOR_IOF'), (142, 161, 'VALOR_PIS'), (50, 72, 'VALOR_CIDE'), (75, 94, 'ALIQUOTA_IR'), (0, 15, 'ALIQUOTA_IOF')]"
VALOR DO COFINS: R$ 32.05 | VALOR IR: R$ 42.53 | DUE 5377885728 | DATA EMBARQUE: 2025-05-11 | VALOR DA CIDE: R$ 7.07 | DI 302608319 | aliquota ir: 20.14% | VALOR PISS: R$ 29.12 | valor iof: R$ 46.73 | ALIQ IOF: 0.41%,"[(28, 46, 'VALOR_IR'), (179, 198, 'VALOR_IOF'), (156, 176, 'VALOR_PIS'), (0, 25, 'VALOR_COFINS'), (94, 116, 'VALOR_CIDE'), (134, 153, 'ALIQUOTA_IR'), (201, 216, 'ALIQUOTA_IOF')]"
DI 364237879 | VALOR IR: R$ 14.48 | DATA EMBARQUE: 2025-04-04 | ALIQ IOF: 3.19% | base ir: R$ 1726.19 | VALOR PISS: R$ 14.29 | ALIQUOTA IR: 18.68% | VALOR DA CIDE: R$ 2.98 | valor iof: R$ 41.35 | NAVIO: GIOVANNA TRADER | VALOR DO COFINS: R$ 21.66 | DUE 6919615923,"[(15, 33, 'VALOR_IR'), (174, 193, 'VALOR_IOF'), (104, 124, 'VALOR_PIS'), (221, 246, 'VALOR_COFINS'), (149, 171, 'VALOR_CIDE'), (127, 146, 'ALIQUOTA_IR'), (64, 79, 'ALIQUOTA_IOF'), (82, 101, 'BASE_CALCULO_IR')]"
VALOR DO COFINS: R$ 14.37 | VALOR IOF: R$ 29.91 | ALIQ IOF: 0.37% | DUE 9210072704 | DI 377014521 | DATA EMBARQUE: 2025-04-22 | VALOR PISS: R$ 16.24 | BASE IR: R$ 553.99 | aliquota ir: 9.07% | VALOR IR: R$ 136.86,"[(193, 212, 'VALOR_IR'), (28, 47, 'VALOR_IOF'), (128, 148, 'VALOR_PIS'), (0, 25, 'VALOR_COFINS'), (172, 190, 'ALIQUOTA_IR'), (50, 65, 'ALIQUOTA_IOF'), (151, 169, 'BASE_CALCULO_IR')]"
VALOR IOF: R$ 45.46 | ALIQUOTA IR: 19.09% | BASE IR: R$ 1018.62 | DI 630253024 | VALOR DA CIDE: R$ 7.09 | NAVIO: EDUARDO TRADER | VALOR IR: R$ 231.61 | VALOR PISS: R$ 15.39 | DATA EMBARQUE: 2025-04-16 | DUE 5633373134 | VALOR DO COFINS: R$ 31.23 | ALIQ IOF: 1.85%,"[(130, 149, 'VALOR_IR'), (0, 19, 'VALOR_IOF'), (152, 172, 'VALOR_PIS'), (220, 245, 'VALOR_COFINS'), (81, 103, 'VALOR_CIDE'), (22, 41, 'ALIQUOTA_IR'), (248, 263, 'ALIQUOTA_IOF'), (44, 63, 'BASE_CALCULO_IR')]"
VALOR PISS: R$ 4.19 | valor iof: R$ 46.26 | DUE 5026870437 | ALIQ IOF: 3.74% | DI 287410847 | ALIQUOTA IR: 17.54% | VALOR IR: R$ 410.66 | NAVIO: JOÃO GUILHERME TRADER | BASE IR: R$ 922.5 | VALOR DA CIDE: R$ 2.51,"[(116, 135, 'VALOR_IR'), (22, 41, 'VALOR_IOF'), (0, 19, 'VALOR_PIS'), (189, 211, 'VALOR_CIDE'), (94, 113, 'ALIQUOTA_IR'), (61, 76, 'ALIQUOTA_IOF'), (169, 186, 'BASE_CALCULO_IR')]"
DATA EMBARQUE: 2025-04-18 | NAVIO: CLARA TRADER | DI 110933188 | DUE 2898820644 | VALOR PISS: R$ 0.56 | VALOR IOF: R$ 21.05 | VALOR DA CIDE: R$ 2.56 | VALOR IR: R$ 148.06 | ALIQUOTA IR: 8.81% | VALOR DO COFINS: R$ 19.08 | ALIQ IOF: 4.93%,"[(151, 170, 'VALOR_IR'), (104, 123, 'VALOR_IOF'), (82, 101, 'VALOR_PIS'), (194, 219, 'VALOR_COFINS'), (126, 148, 'VALOR_CIDE'), (173, 191, 'ALIQUOTA_IR'), (222, 237, 'ALIQUOTA_IOF')]"
DI 837896617 | DUE 5644862480 | BASE IR: R$ 1165.84 | ALIQUOTA IR: 24.08% | ALIQ IOF: 4.56% | NAVIO: KAIQUE TRADER | VALOR IOF: R$ 3.27 | VALOR IR: R$ 371.44 | VALOR DO COFINS: R$ 9.0,"[(138, 157, 'VALOR_IR'), (117, 135, 'VALOR_IOF'), (160, 183, 'VALOR_COFINS'), (54, 73, 'ALIQUOTA_IR'), (76, 91, 'ALIQUOTA_IOF'), (32, 51, 'BASE_CALCULO_IR')]"
VALOR PISS: R$ 2.79 | VALOR IR: R$ 356.61 | VALOR DA CIDE: R$ 6.45 | DATA EMBARQUE: 2025-05-04 | NAVIO: BRENO TRADER | ALIQ IOF: 3.63% | DI 643078998 | VALOR DO COFINS: R$ 26.4 | ALIQUOTA IR: 23.45%,"[(22, 41, 'VALOR_IR'), (0, 19, 'VALOR_PIS'), (152, 176, 'VALOR_COFINS'), (44, 66, 'VALOR_CIDE'), (179, 198, 'ALIQUOTA_IR'), (119, 134, 'ALIQUOTA_IOF')]"
VALOR IOF: R$ 24.3 | ALIQ IOF: 2.18% | ALIQUOTA IR: 17.45% | VALOR IR: R$ 72.04 | DATA EMBARQUE: 2025-04-11 | DUE 6366354403 | VALOR DA CIDE: R$ 8.03 | NAVIO: CLARICE TRADER | VALOR PISS: R$ 14.86 | DI 511196723 | VALOR DO COFINS: R$ 17.54,"[(61, 79, 'VALOR_IR'), (0, 18, 'VALOR_IOF'), (176, 196, 'VALOR_PIS'), (214, 239, 'VALOR_COFINS'), (127, 149, 'VALOR_CIDE'), (39, 58, 'ALIQUOTA_IR'), (21, 36, 'ALIQUOTA_IOF')]"
DATA EMBARQUE: 2025-04-14 | ALIQ IOF: 3.05% | VALOR DO COFINS: R$ 6.23 | VALOR IR: R$ 454.94 | VALOR PISS: R$ 13.73 | DUE 3139655743 | NAVIO: LORENA TRADER,"[(73, 92, 'VALOR_IR'), (95, 115, 'VALOR_PIS'), (46, 70, 'VALOR_COFINS'), (28, 43, 'ALIQUOTA_IOF')]"
DATA EMBARQUE: 2025-04-07 | ALIQUOTA IR: 14.44% | NAVIO: KEVIN TRADER | VALOR PISS: R$ 23.17 | VALOR IR: R$ 135.21 | DUE 4224504151 | DI 999356704 | VALOR IOF: R$ 21.47 | VALOR DO COFINS: R$ 8.82 | VALOR DA CIDE: R$ 8.34,"[(95, 114, 'VALOR_IR'), (149, 168, 'VALOR_IOF'), (72, 92, 'VALOR_PIS'), (171, 195, 'VALOR_COFINS'), (198, 220, 'VALOR_CIDE'), (28, 47, 'ALIQUOTA_IR')]"
DATA EMBARQUE: 2025-05-01 | DUE 2550838665 | VALOR IR: R$ 119.96 | DI 824668900 | VALOR PISS: R$ 5.42 | VALOR IOF: R$ 44.93 | ALIQ IOF: 4.79% | VALOR DA CIDE: R$ 4.96 | VALOR DO COFINS: R$ 33.76,"[(45, 64, 'VALOR_IR'), (104, 123, 'VALOR_IOF'), (82, 101, 'VALOR_PIS'), (169, 194, 'VALOR_COFINS'), (144, 166, 'VALOR_CIDE'), (126, 141, 'ALIQUOTA_IOF')]"
ALIQUOTA IR: 11.24% | VALOR IOF: R$ 16.35 | ALIQ IOF: 2.76% | VALOR DO COFINS: R$ 25.18 | BASE IR: R$ 1831.46 | VALOR IR: R$ 221.5 | NAVIO: DANIELA TRADER | VALOR DA CIDE: R$ 9.04 | VALOR PISS: R$ 9.06,"[(112, 130, 'VALOR_IR'), (22, 41, 'VALOR_IOF'), (182, 201, 'VALOR_PIS'), (62, 87, 'VALOR_COFINS'), (157, 179, 'VALOR_CIDE'), (0, 19, 'ALIQUOTA_IR'), (44, 59, 'ALIQUOTA_IOF'), (90, 109, 'BASE_CALCULO_IR')]"
DATA EMBARQUE: 2025-04-26 | valor iof: R$ 11.94 | VALOR IR: R$ 134.59 | DUE 5979409210 | VALOR PISS: R$ 17.82 | VALOR DO COFINS: R$ 30.36 | DI 842859786 | VALOR DA CIDE: R$ 2.72 | ALIQUOTA IR: 27.2% | ALIQ IOF: 0.14% | NAVIO: YASMIN TRADER,"[(50, 69, 'VALOR_IR'), (28, 47, 'VALOR_IOF'), (89, 109, 'VALOR_PIS'), (112, 137, 'VALOR_COFINS'), (155, 177, 'VALOR_CIDE'), (180, 198, 'ALIQUOTA_IR'), (201, 216, 'ALIQUOTA_IOF')]"
