text,entities
ALIQUOTA IR: 13.4% | VALOR IR: R$ 433.27 | DATA EMBARQUE: 2025-04-26 | BASE IR: R$ 917.23 | ALIQ IOF: 3.06% | DI 210631530 | VALOR IOF: R$ 40.01 | DUE 8013406285,"[(21, 40, 'VALOR_IR'), (125, 144, 'VALOR_IOF'), (0, 18, 'ALIQUOTA_IR'), (92, 107, 'ALIQUOTA_IOF'), (71, 89, 'BASE_CALCULO_IR')]"
DATA EMBARQUE: 2025-04-28 | NAVIO: MARIA TRADER | DI 388789110 | valor iof: R$ 35.21 | aliquota ir: 11.11% | VALOR DA CIDE: R$ 4.85 | VALOR DO COFINS: R$ 23.86 | VALOR IR: R$ 348.76 | BASE IR: R$ 1364.72 | ALIQ IOF: 1.21%,"[(162, 181, 'VALOR_IR'), (65, 84, 'VALOR_IOF'), (134, 159, 'VALOR_COFINS'), (109, 131, 'VALOR_CIDE'), (87, 106, 'ALIQUOTA_IR'), (206, 221, 'ALIQUOTA_IOF'), (184, 203, 'BASE_CALCULO_IR')]"
VALOR IOF: R$ 39.85 | NAVIO: NATÁLIA TRADER | DATA EMBARQUE: 2025-04-07 | BASE IR: R$ 1947.1 | ALIQUOTA IR: 17.97% | VALOR DO COFINS: R$ 24.47 | DUE 9828857538 | ALIQ IOF: 3.6% | DI 332566929 | VALOR IR: R$ 248.51 | VALOR PISS: R$ 29.44 | VALOR DA CIDE: R$ 6.68,"[(194, 213, 'VALOR_IR'), (0, 19, 'VALOR_IOF'), (216, 236, 'VALOR_PIS'), (117, 142, 'VALOR_COFINS'), (239, 261, 'VALOR_CIDE'), (95, 114, 'ALIQUOTA_IR'), (162, 176, 'ALIQUOTA_IOF'), (74, 92, 'BASE_CALCULO_IR')]"
VALOR PISS: R$ 20.27 | VALOR IR: R$ 217.76 | NAVIO: JULIANA TRADER | VALOR DA CIDE: R$ 2.16 | DI 540516802 | valor iof: R$ 28.08 | ALIQ IOF: 2.95% | BASE IR: R$ 1691.76 | DATA EMBARQUE: 2025-05-16 | VALOR DO COFINS: R$ 10.21 | ALIQUOTA IR: 17.87%,"[(23, 42, 'VALOR_IR'), (109, 128, 'VALOR_IOF'), (0, 20, 'VALOR_PIS'), (199, 224, 'VALOR_COFINS'), (69, 91, 'VALOR_CIDE'), (227, 246, 'ALIQUOTA_IR'), (131, 146, 'ALIQUOTA_IOF'), (149, 168, 'BASE_CALCULO_IR')]"
DI 885695140 | DUE 5577850077 | BASE IR: R$ 989.44 | ALIQUOTA IR: 14.19% | ALIQ IOF: 2.39% | NAVIO: JULIA TRADER | VALOR IOF: R$ 13.27 | VALOR IR: R$ 115.65 | VALOR DA CIDE: R$ 5.68 | VALOR DO COFINS: R$ 29.89 | VALOR PISS: R$ 27.43,"[(137, 156, 'VALOR_IR'), (115, 134, 'VALOR_IOF'), (212, 232, 'VALOR_PIS'), (184, 209, 'VALOR_COFINS'), (159, 181, 'VALOR_CIDE'), (53, 72, 'ALIQUOTA_IR'), (75, 90, 'ALIQUOTA_IOF'), (32, 50, 'BASE_CALCULO_IR')]"
ALIQ IOF: 1.52% | DATA EMBARQUE: 2025-05-05 | VALOR IR: R$ 469.21 | VALOR DA CIDE: R$ 8.3 | VALOR PISS: R$ 28.0 | DI 374261158 | VALOR IOF: R$ 1.44 | VALOR DO COFINS: R$ 24.58 | DUE 6970747074 | BASE IR: R$ 1298.0,"[(46, 65, 'VALOR_IR'), (129, 147, 'VALOR_IOF'), (92, 111, 'VALOR_PIS'), (150, 175, 'VALOR_COFINS'), (68, 89, 'VALOR_CIDE'), (0, 15, 'ALIQUOTA_IOF'), (195, 213, 'BASE_CALCULO_IR')]"
DI 752604873 | NAVIO: KAIQUE TRADER | VALOR IR: R$ 443.06 | DUE 3501719059 | DATA EMBARQUE: 2025-04-05 | VALOR IOF: R$ 29.16 | ALIQ IOF: 2.04% | BASE IR: R$ 1958.97 | VALOR PISS: R$ 21.69 | VALOR DA CIDE: R$ 6.93 | VALOR DO COFINS: R$ 15.7,"[(38, 57, 'VALOR_IR'), (105, 124, 'VALOR_IOF'), (167, 187, 'VALOR_PIS'), (215, 239, 'VALOR_COFINS'), (190, 212, 'VALOR_CIDE'), (127, 142, 'ALIQUOTA_IOF'), (145, 164, 'BASE_CALCULO_IR')]"
ALIQUOTA IR: 17.97% | VALOR DO COFINS: R$ 16.39 | VALOR IOF: R$ 41.23 | VALOR IR: R$ 470.19 | ALIQ IOF: 2.55% | VALOR PISS: R$ 0.81 | BASE IR: R$ 1528.68 | NAVIO: BENJAMIN TRADER,"[(72, 91, 'VALOR_IR'), (50, 69, 'VALOR_IOF'), (112, 131, 'VALOR_PIS'), (22, 47, 'VALOR_COFINS'), (0, 19, 'ALIQUOTA_IR'), (94, 109, 'ALIQUOTA_IOF'), (134, 153, 'BASE_CALCULO_IR')]"
DATA EMBARQUE: 2025-04-14 | BASE IR: R$ 1363.25 | VALOR DA CIDE: R$ 6.2 | VALOR IR: R$ 140.68 | DI 329236223 | VALOR IOF: R$ 32.22 | ALIQ IOF: 2.88% | ALIQUOTA IR: 12.38%,"[(74, 93, 'VALOR_IR'), (111, 130, 'VALOR_IOF'), (50, 71, 'VALOR_CIDE'), (151, 170, 'ALIQUOTA_IR'), (133, 148, 'ALIQUOTA_IOF'), (28, 47, 'BASE_CALCULO_IR')]"
DUE 9177337694 | NAVIO: GABRIEL TRADER | VALOR PISS: R$ 9.81 | DI 807259622 | ALIQ IOF: 3.41% | aliquota ir: 20.85% | VALOR IR: R$ 192.23 | VALOR DA CIDE: R$ 6.5 | DATA EMBARQUE: 2025-04-21,"[(118, 137, 'VALOR_IR'), (41, 60, 'VALOR_PIS'), (140, 161, 'VALOR_CIDE'), (96, 115, 'ALIQUOTA_IR'), (78, 93, 'ALIQUOTA_IOF')]"
NAVIO: ELISA TRADER | ALIQ IOF: 4.6% | DI 213901786 | VALOR IR: R$ 231.39 | BASE IR: R$ 776.73 | VALOR IOF: R$ 6.16 | DUE 2008142435 | VALOR DO COFINS: R$ 20.25 | VALOR DA CIDE: R$ 3.53 | DATA EMBARQUE: 2025-04-13,"[(54, 73, 'VALOR_IR'), (97, 115, 'VALOR_IOF'), (135, 160, 'VALOR_COFINS'), (163, 185, 'VALOR_CIDE'), (22, 36, 'ALIQUOTA_IOF'), (76, 94, 'BASE_CALCULO_IR')]"
VALOR IOF: R$ 13.15 | DUE 7899531801 | NAVIO: RODRIGO TRADER | DI 112175467 | ALIQ IOF: 3.06% | VALOR DO COFINS: R$ 2.73 | VALOR PISS: R$ 8.95 | BASE IR: R$ 561.7 | VALOR DA CIDE: R$ 8.97,"[(0, 19, 'VALOR_IOF'), (123, 142, 'VALOR_PIS'), (96, 120, 'VALOR_COFINS'), (165, 187, 'VALOR_CIDE'), (78, 93, 'ALIQUOTA_IOF'), (145, 162, 'BASE_CALCULO_IR')]"
VALOR PISS: R$ 27.14 | VALOR DO COFINS: R$ 23.44 | BASE IR: R$ 1053.08 | ALIQUOTA IR: 26.03% | VALOR IR: R$ 470.22 | ALIQ IOF: 1.83% | VALOR IOF: R$ 2.79 | DI 105401106 | VALOR DA CIDE: R$ 4.8,"[(95, 114, 'VALOR_IR'), (135, 153, 'VALOR_IOF'), (0, 20, 'VALOR_PIS'), (23, 48, 'VALOR_COFINS'), (171, 192, 'VALOR_CIDE'), (73, 92, 'ALIQUOTA_IR'), (117, 132, 'ALIQUOTA_IOF'), (51, 70, 'BASE_CALCULO_IR')]"
VALOR DO COFINS: R$ 30.8 | BASE IR: R$ 1326.27 | VALOR DA CIDE: R$ 8.52 | NAVIO: ISADORA TRADER | DATA EMBARQUE: 2025-04-06 | DUE 3371571800 | VALOR IR: R$ 326.32 | VALOR PISS: R$ 22.11 | DI 709823967 | ALIQ IOF: 2.8%,"[(143, 162, 'VALOR_IR'), (165, 185, 'VALOR_PIS'), (0, 24, 'VALOR_COFINS'), (49, 71, 'VALOR_CIDE'), (203, 217, 'ALIQUOTA_IOF'), (27, 46, 'BASE_CALCULO_IR')]"
DUE 5647542837 | base ir: R$ 603.43 | VALOR PISS: R$ 9.38 | DATA EMBARQUE: 2025-05-19 | DI 887014654 | VALOR IR: R$ 201.4 | VALOR IOF: R$ 48.48 | ALIQUOTA IR: 8.59%,"[(103, 121, 'VALOR_IR'), (124, 143, 'VALOR_IOF'), (38, 57, 'VALOR_PIS'), (146, 164, 'ALIQUOTA_IR'), (17, 35, 'BASE_CALCULO_IR')]"
DI 813369167 | VALOR IR: R$ 281.5 | VALOR DO COFINS: R$ 8.78 | BASE IR: R$ 1326.32 | DATA EMBARQUE: 2025-05-08 | ALIQUOTA IR: 10.56% | valor iof: R$ 6.11 | DUE 5843746862 | VALOR PISS: R$ 19.25 | ALIQ IOF: 3.12% | NAVIO: JOÃO LUCAS TRADER,"[(15, 33, 'VALOR_IR'), (135, 153, 'VALOR_IOF'), (173, 193, 'VALOR_PIS'), (36, 60, 'VALOR_COFINS'), (113, 132, 'ALIQUOTA_IR'), (196, 211, 'ALIQUOTA_IOF'), (63, 82, 'BASE_CALCULO_IR')]"
ALIQUOTA IR: 18.54% | DI 841861847 | VALOR IOF: R$ 47.72 | DUE 1275097295 | VALOR DO COFINS: R$ 17.77 | BASE IR: R$ 713.84 | VALOR IR: R$ 177.92 | DATA EMBARQUE: 2025-05-16 | VALOR PISS: R$ 21.53 | VALOR DA CIDE: R$ 0.22 | ALIQ IOF: 4.0%,"[(125, 144, 'VALOR_IR'), (37, 56, 'VALOR_IOF'), (175, 195, 'VALOR_PIS'), (76, 101, 'VALOR_COFINS'), (198, 220, 'VALOR_CIDE'), (0, 19, 'ALIQUOTA_IR'), (223, 237, 'ALIQUOTA_IOF'), (104, 122, 'BASE_CALCULO_IR')]"
VALOR DA CIDE: R$ 7.29 | BASE IR: R$ 1806.77 | ALIQ IOF: 0.92% | NAVIO: JOANA TRADER | VALOR DO COFINS: R$ 30.74 | DATA EMBARQUE: 2025-04-28 | VALOR IR: R$ 129.4 | DI 651528033 | DUE 8838986260 | VALOR IOF: R$ 44.42,"[(143, 161, 'VALOR_IR'), (196, 215, 'VALOR_IOF'), (87, 112, 'VALOR_COFINS'), (0, 22, 'VALOR_CIDE'), (47, 62, 'ALIQUOTA_IOF'), (25, 44, 'BASE_CALCULO_IR')]"
VALOR DA CIDE: R$ 0.15 | VALOR IOF: R$ 47.99 | DUE 5690060760 | VALOR PISS: R$ 13.57 | ALIQ IOF: 5.13% | NAVIO: RENAN TRADER | VALOR IR: R$ 425.83 | DATA EMBARQUE: 2025-05-22 | DI 536599714 | ALIQUOTA IR: 19.23%,"[(127, 146, 'VALOR_IR'), (25, 44, 'VALOR_IOF'), (64, 84, 'VALOR_PIS'), (0, 22, 'VALOR_CIDE'), (192, 211, 'ALIQUOTA_IR'), (87, 102, 'ALIQUOTA_IOF')]"
VALOR IR: R$ 28.3 | NAVIO: GUILHERME TRADER | VALOR DA CIDE: R$ 5.15 | ALIQ IOF: 3.1% | BASE IR: R$ 517.71 | VALOR IOF: R$ 9.38 | VALOR DO COFINS: R$ 31.8 | VALOR PISS: R$ 10.93 | ALIQUOTA IR: 15.07%,"[(0, 17, 'VALOR_IR'), (109, 127, 'VALOR_IOF'), (157, 177, 'VALOR_PIS'), (130, 154, 'VALOR_COFINS'), (46, 68, 'VALOR_CIDE'), (180, 199, 'ALIQUOTA_IR'), (71, 85, 'ALIQUOTA_IOF'), (88, 106, 'BASE_CALCULO_IR')]"
ALIQ IOF: 2.44% | VALOR IR: R$ 11.84 | DUE 9517407084 | VALOR IOF: R$ 38.25 | VALOR DA CIDE: R$ 7.22 | DATA EMBARQUE: 2025-05-21 | VALOR DO COFINS: R$ 4.08 | VALOR PISS: R$ 11.97 | DI 280239103,"[(18, 36, 'VALOR_IR'), (56, 75, 'VALOR_IOF'), (158, 178, 'VALOR_PIS'), (131, 155, 'VALOR_COFINS'), (78, 100, 'VALOR_CIDE'), (0, 15, 'ALIQUOTA_IOF')]"
ALIQ IOF: 3.42% | VALOR PISS: R$ 5.64 | NAVIO: JOÃO MIGUEL TRADER | VALOR IOF: R$ 1.41 | DI 242895340 | DUE 8247616019 | VALOR DO COFINS: R$ 28.56 | VALOR DA CIDE: R$ 3.61 | ALIQUOTA IR: 22.99% | VALOR IR: R$ 360.23,"[(196, 215, 'VALOR_IR'), (68, 86, 'VALOR_IOF'), (18, 37, 'VALOR_PIS'), (121, 146, 'VALOR_COFINS'), (149, 171, 'VALOR_CIDE'), (174, 193, 'ALIQUOTA_IR'), (0, 15, 'ALIQUOTA_IOF')]"
DI 817150570 | valor iof: R$ 23.35 | ALIQ IOF: 1.51% | ALIQUOTA IR: 27.28% | VALOR IR: R$ 388.35,"[(77, 96, 'VALOR_IR'), (15, 34, 'VALOR_IOF'), (55, 74, 'ALIQUOTA_IR'), (37, 52, 'ALIQUOTA_IOF')]"
VALOR IR: R$ 482.53 | ALIQUOTA IR: 26.99% | base ir: R$ 1486.24 | DI 958666829 | VALOR DO COFINS: R$ 1.25 | DUE 9068299932 | DATA EMBARQUE: 2025-05-20 | VALOR IOF: R$ 37.26 | NAVIO: JOÃO FELIPE TRADER | ALIQ IOF: 0.98% | VALOR PISS: R$ 23.59,"[(0, 19, 'VALOR_IR'), (153, 172, 'VALOR_IOF'), (221, 241, 'VALOR_PIS'), (81, 105, 'VALOR_COFINS'), (22, 41, 'ALIQUOTA_IR'), (203, 218, 'ALIQUOTA_IOF'), (44, 63, 'BASE_CALCULO_IR')]"
VALOR DO COFINS: R$ 10.47 | VALOR PISS: R$ 6.18 | BASE IR: R$ 998.86 | DATA EMBARQUE: 2025-04-23 | aliquota ir: 8.56% | ALIQ IOF: 3.87% | VALOR IOF: R$ 39.63 | DUE 5155415722 | NAVIO: MELISSA TRADER | DI 765159639,"[(138, 157, 'VALOR_IOF'), (28, 47, 'VALOR_PIS'), (0, 25, 'VALOR_COFINS'), (99, 117, 'ALIQUOTA_IR'), (120, 135, 'ALIQUOTA_IOF'), (50, 68, 'BASE_CALCULO_IR')]"
DUE 1775672867 | VALOR DA CIDE: R$ 3.82 | VALOR IOF: R$ 13.69 | VALOR IR: R$ 373.15 | ALIQUOTA IR: 18.5% | VALOR DO COFINS: R$ 8.97 | ALIQ IOF: 5.44% | DATA EMBARQUE: 2025-04-22,"[(64, 83, 'VALOR_IR'), (42, 61, 'VALOR_IOF'), (107, 131, 'VALOR_COFINS'), (17, 39, 'VALOR_CIDE'), (86, 104, 'ALIQUOTA_IR'), (134, 149, 'ALIQUOTA_IOF')]"
VALOR IR: R$ 179.1 | ALIQUOTA IR: 20.05% | DI 515881465 | DUE 8142702056 | ALIQ IOF: 2.04% | NAVIO: ANA LÍVIA TRADER | VALOR DO COFINS: R$ 27.44 | VALOR PISS: R$ 9.28 | VALOR IOF: R$ 0.48 | DATA EMBARQUE: 2025-06-02,"[(0, 18, 'VALOR_IR'), (169, 187, 'VALOR_IOF'), (147, 166, 'VALOR_PIS'), (119, 144, 'VALOR_COFINS'), (21, 40, 'ALIQUOTA_IR'), (75, 90, 'ALIQUOTA_IOF')]"
BASE IR: R$ 190.14 | VALOR DO COFINS: R$ 22.42 | ALIQUOTA IR: 8.04% | VALOR IR: R$ 64.45 | DI 956197857 | ALIQ IOF: 3.53% | DUE 3720581552 | VALOR DA CIDE: R$ 9.89 | DATA EMBARQUE: 2025-04-18 | VALOR PISS: R$ 13.91,"[(70, 88, 'VALOR_IR'), (194, 214, 'VALOR_PIS'), (21, 46, 'VALOR_COFINS'), (141, 163, 'VALOR_CIDE'), (49, 67, 'ALIQUOTA_IR'), (106, 121, 'ALIQUOTA_IOF'), (0, 18, 'BASE_CALCULO_IR')]"
BASE IR: R$ 160.06 | DUE 1404796764 | VALOR IOF: R$ 45.83 | VALOR IR: R$ 377.9 | VALOR DO COFINS: R$ 12.75 | ALIQ IOF: 0.27% | NAVIO: ESTHER TRADER | VALOR PISS: R$ 4.21 | ALIQUOTA IR: 8.16% | DATA EMBARQUE: 2025-04-07,"[(60, 78, 'VALOR_IR'), (38, 57, 'VALOR_IOF'), (150, 169, 'VALOR_PIS'), (81, 106, 'VALOR_COFINS'), (172, 190, 'ALIQUOTA_IR'), (109, 124, 'ALIQUOTA_IOF'), (0, 18, 'BASE_CALCULO_IR')]"
VALOR IR: R$ 151.05 | VALOR DA CIDE: R$ 6.62 | NAVIO: MARIA CECÍLIA TRADER | VALOR IOF: R$ 40.04 | DUE 9063309520 | DATA EMBARQUE: 2025-05-12 | ALIQ IOF: 0.64% | ALIQUOTA IR: 18.85% | VALOR DO COFINS: R$ 29.11 | VALOR PISS: R$ 24.03,"[(0, 19, 'VALOR_IR'), (77, 96, 'VALOR_IOF'), (212, 232, 'VALOR_PIS'), (184, 209, 'VALOR_COFINS'), (22, 44, 'VALOR_CIDE'), (162, 181, 'ALIQUOTA_IR'), (144, 159, 'ALIQUOTA_IOF')]"
VALOR DA CIDE: R$ 8.07 | NAVIO: EVELYN TRADER | ALIQ IOF: 5.96% | BASE IR: R$ 1114.78 | DI 667135332 | ALIQUOTA IR: 8.24% | VALOR IOF: R$ 29.71 | VALOR PISS: R$ 6.55 | DATA EMBARQUE: 2025-05-05,"[(124, 143, 'VALOR_IOF'), (146, 165, 'VALOR_PIS'), (0, 22, 'VALOR_CIDE'), (103, 121, 'ALIQUOTA_IR'), (48, 63, 'ALIQUOTA_IOF'), (66, 85, 'BASE_CALCULO_IR')]"
DATA EMBARQUE: 2025-04-11 | DI 245151689 | ALIQUOTA IR: 20.74% | BASE IR: R$ 1518.74 | DUE 8511873565 | VALOR DO COFINS: R$ 33.45 | VALOR DA CIDE: R$ 3.86 | VALOR IR: R$ 59.2 | VALOR IOF: R$ 1.66 | ALIQ IOF: 5.35%,"[(157, 174, 'VALOR_IR'), (177, 195, 'VALOR_IOF'), (104, 129, 'VALOR_COFINS'), (132, 154, 'VALOR_CIDE'), (43, 62, 'ALIQUOTA_IR'), (198, 213, 'ALIQUOTA_IOF'), (65, 84, 'BASE_CALCULO_IR')]"
ALIQ IOF: 4.86% | NAVIO: VITOR TRADER | BASE IR: R$ 1282.33 | VALOR PISS: R$ 6.9 | VALOR DA CIDE: R$ 7.39 | DUE 9165038447 | DATA EMBARQUE: 2025-06-01 | VALOR IR: R$ 208.81 | ALIQUOTA IR: 24.4% | VALOR DO COFINS: R$ 8.59 | VALOR IOF: R$ 37.35,"[(153, 172, 'VALOR_IR'), (223, 242, 'VALOR_IOF'), (62, 80, 'VALOR_PIS'), (196, 220, 'VALOR_COFINS'), (83, 105, 'VALOR_CIDE'), (175, 193, 'ALIQUOTA_IR'), (0, 15, 'ALIQUOTA_IOF'), (40, 59, 'BASE_CALCULO_IR')]"
VALOR IOF: R$ 31.34 | VALOR IR: R$ 245.4 | DI 887960413 | VALOR DO COFINS: R$ 10.33 | VALOR PISS: R$ 17.34 | NAVIO: PEDRO MIGUEL TRADER | BASE IR: R$ 143.25 | DUE 6803203743 | DATA EMBARQUE: 2025-04-23 | ALIQ IOF: 2.06% | ALIQUOTA IR: 21.16%,"[(22, 40, 'VALOR_IR'), (0, 19, 'VALOR_IOF'), (86, 106, 'VALOR_PIS'), (58, 83, 'VALOR_COFINS'), (222, 241, 'ALIQUOTA_IR'), (204, 219, 'ALIQUOTA_IOF'), (138, 156, 'BASE_CALCULO_IR')]"
BASE IR: R$ 570.44 | VALOR IR: R$ 188.28 | VALOR PISS: R$ 2.49 | NAVIO: OTÁVIO TRADER | ALIQ IOF: 5.09% | VALOR DA CIDE: R$ 8.3 | VALOR DO COFINS: R$ 7.1 | DATA EMBARQUE: 2025-04-17 | VALOR IOF: R$ 40.64 | DUE 9456247629,"[(21, 40, 'VALOR_IR'), (184, 203, 'VALOR_IOF'), (43, 62, 'VALOR_PIS'), (130, 153, 'VALOR_COFINS'), (106, 127, 'VALOR_CIDE'), (88, 103, 'ALIQUOTA_IOF'), (0, 18, 'BASE_CALCULO_IR')]"
ALIQUOTA IR: 16.22% | VALOR DO COFINS: R$ 3.87 | VALOR IR: R$ 441.43 | DI 725501064 | DATA EMBARQUE: 2025-05-23 | VALOR PISS: R$ 18.93 | DUE 6094314096 | NAVIO: LETÍCIA TRADER | ALIQ IOF: 5.82% | VALOR IOF: R$ 33.97,"[(49, 68, 'VALOR_IR'), (196, 215, 'VALOR_IOF'), (114, 134, 'VALOR_PIS'), (22, 46, 'VALOR_COFINS'), (0, 19, 'ALIQUOTA_IR'), (178, 193, 'ALIQUOTA_IOF')]"
VALOR PISS: R$ 25.75 | NAVIO: RYAN TRADER | VALOR DA CIDE: R$ 5.13 | VALOR IR: R$ 331.47 | VALOR DO COFINS: R$ 20.9 | valor iof: R$ 3.54 | BASE IR: R$ 468.9 | DUE 7615705536 | DI 485439519 | ALIQ IOF: 1.18%,"[(69, 88, 'VALOR_IR'), (118, 136, 'VALOR_IOF'), (0, 20, 'VALOR_PIS'), (91, 115, 'VALOR_COFINS'), (44, 66, 'VALOR_CIDE'), (191, 206, 'ALIQUOTA_IOF'), (139, 156, 'BASE_CALCULO_IR')]"
DATA EMBARQUE: 2025-05-30 | VALOR IOF: R$ 49.9 | VALOR IR: R$ 39.42 | ALIQ IOF: 1.21% | VALOR PISS: R$ 26.38 | ALIQUOTA IR: 19.51% | VALOR DA CIDE: R$ 8.52 | DI 505047941,"[(49, 67, 'VALOR_IR'), (28, 46, 'VALOR_IOF'), (88, 108, 'VALOR_PIS'), (133, 155, 'VALOR_CIDE'), (111, 130, 'ALIQUOTA_IR'), (70, 85, 'ALIQUOTA_IOF')]"
ALIQ IOF: 4.7% | DUE 1225699198 | VALOR DA CIDE: R$ 1.66 | VALOR PISS: R$ 10.93 | VALOR IOF: R$ 48.57 | VALOR DO COFINS: R$ 27.46 | DI 541721650 | DATA EMBARQUE: 2025-04-11 | VALOR IR: R$ 465.47 | BASE IR: R$ 1868.33,"[(175, 194, 'VALOR_IR'), (82, 101, 'VALOR_IOF'), (59, 79, 'VALOR_PIS'), (104, 129, 'VALOR_COFINS'), (34, 56, 'VALOR_CIDE'), (0, 14, 'ALIQUOTA_IOF'), (197, 216, 'BASE_CALCULO_IR')]"
BASE IR: R$ 1719.44 | DI 334490745 | VALOR IR: R$ 170.7 | NAVIO: REBECA TRADER | DUE 9347018276 | VALOR DA CIDE: R$ 2.01 | ALIQ IOF: 1.93% | ALIQUOTA IR: 26.88% | DATA EMBARQUE: 2025-05-14 | VALOR DO COFINS: R$ 34.91 | VALOR PISS: R$ 8.3 | VALOR IOF: R$ 37.93,"[(37, 55, 'VALOR_IR'), (240, 259, 'VALOR_IOF'), (219, 237, 'VALOR_PIS'), (191, 216, 'VALOR_COFINS'), (98, 120, 'VALOR_CIDE'), (141, 160, 'ALIQUOTA_IR'), (123, 138, 'ALIQUOTA_IOF'), (0, 19, 'BASE_CALCULO_IR')]"
VALOR DA CIDE: R$ 5.7 | VALOR IR: R$ 455.85 | ALIQ IOF: 1.59% | DI 104304056 | NAVIO: DANIEL TRADER | DUE 2065638210 | VALOR PISS: R$ 2.95 | VALOR DO COFINS: R$ 34.04 | VALOR IOF: R$ 1.23 | DATA EMBARQUE: 2025-05-17 | ALIQUOTA IR: 11.43% | base ir: R$ 1911.48,"[(24, 43, 'VALOR_IR'), (169, 187, 'VALOR_IOF'), (119, 138, 'VALOR_PIS'), (141, 166, 'VALOR_COFINS'), (0, 21, 'VALOR_CIDE'), (218, 237, 'ALIQUOTA_IR'), (46, 61, 'ALIQUOTA_IOF'), (240, 259, 'BASE_CALCULO_IR')]"
VALOR DO COFINS: R$ 10.54 | VALOR IR: R$ 305.62 | VALOR PISS: R$ 21.42 | BASE IR: R$ 1460.9 | ALIQ IOF: 1.13% | VALOR IOF: R$ 34.07 | DATA EMBARQUE: 2025-04-26 | DUE 7120904425 | DI 593775349 | NAVIO: VICENTE TRADER | VALOR DA CIDE: R$ 7.92,"[(28, 47, 'VALOR_IR'), (112, 131, 'VALOR_IOF'), (50, 70, 'VALOR_PIS'), (0, 25, 'VALOR_COFINS'), (218, 240, 'VALOR_CIDE'), (94, 109, 'ALIQUOTA_IOF'), (73, 91, 'BASE_CALCULO_IR')]"
DI 145490989 | VALOR IR: R$ 293.65 | VALOR PISS: R$ 5.5 | NAVIO: LUIZ GUSTAVO TRADER | VALOR IOF: R$ 26.34 | ALIQUOTA IR: 20.76% | ALIQ IOF: 5.48% | DATA EMBARQUE: 2025-05-17,"[(15, 34, 'VALOR_IR'), (87, 106, 'VALOR_IOF'), (37, 55, 'VALOR_PIS'), (109, 128, 'ALIQUOTA_IR'), (131, 146, 'ALIQUOTA_IOF')]"
ALIQUOTA IR: 12.51% | VALOR PISS: R$ 27.03 | VALOR DO COFINS: R$ 25.54 | VALOR IOF: R$ 38.93 | BASE IR: R$ 143.02 | NAVIO: EDUARDO TRADER | VALOR DA CIDE: R$ 4.31 | DUE 4846791289 | DI 918685854 | VALOR IR: R$ 400.93,"[(197, 216, 'VALOR_IR'), (73, 92, 'VALOR_IOF'), (22, 42, 'VALOR_PIS'), (45, 70, 'VALOR_COFINS'), (140, 162, 'VALOR_CIDE'), (0, 19, 'ALIQUOTA_IR'), (95, 113, 'BASE_CALCULO_IR')]"
ALIQ IOF: 4.52% | ALIQUOTA IR: 26.24% | BASE IR: R$ 698.87 | VALOR DA CIDE: R$ 3.69 | VALOR DO COFINS: R$ 24.19 | DUE 2292722664 | NAVIO: LUIGI TRADER | VALOR IOF: R$ 45.27,"[(153, 172, 'VALOR_IOF'), (86, 111, 'VALOR_COFINS'), (61, 83, 'VALOR_CIDE'), (18, 37, 'ALIQUOTA_IR'), (0, 15, 'ALIQUOTA_IOF'), (40, 58, 'BASE_CALCULO_IR')]"
DI 739618428 | VALOR IR: R$ 475.91 | DUE 1170939773 | VALOR DA CIDE: R$ 3.13 | VALOR IOF: R$ 15.37 | ALIQ IOF: 5.38% | VALOR PISS: R$ 15.7 | base ir: R$ 1106.55 | NAVIO: MURILO TRADER | ALIQUOTA IR: 20.07%,"[(15, 34, 'VALOR_IR'), (79, 98, 'VALOR_IOF'), (119, 138, 'VALOR_PIS'), (54, 76, 'VALOR_CIDE'), (186, 205, 'ALIQUOTA_IR'), (101, 116, 'ALIQUOTA_IOF'), (141, 160, 'BASE_CALCULO_IR')]"
ALIQ IOF: 2.08% | VALOR DO COFINS: R$ 33.03 | VALOR DA CIDE: R$ 6.6 | VALOR IR: R$ 258.8 | DI 280732641 | NAVIO: GABRIELA TRADER | base ir: R$ 192.47 | VALOR PISS: R$ 17.85 | ALIQUOTA IR: 15.34% | DUE 9773042683 | VALOR IOF: R$ 25.6,"[(70, 88, 'VALOR_IR'), (214, 232, 'VALOR_IOF'), (152, 172, 'VALOR_PIS'), (18, 43, 'VALOR_COFINS'), (46, 67, 'VALOR_CIDE'), (175, 194, 'ALIQUOTA_IR'), (0, 15, 'ALIQUOTA_IOF'), (131, 149, 'BASE_CALCULO_IR')]"
VALOR IR: R$ 472.19 | BASE IR: R$ 192.43 | ALIQ IOF: 5.28% | DI 276290627 | DATA EMBARQUE: 2025-04-13 | NAVIO: CAROLINE TRADER | aliquota ir: 20.75% | VALOR DA CIDE: R$ 6.01 | VALOR PISS: R$ 12.01 | VALOR DO COFINS: R$ 2.27 | valor iof: R$ 25.91,"[(0, 19, 'VALOR_IR'), (226, 245, 'VALOR_IOF'), (176, 196, 'VALOR_PIS'), (199, 223, 'VALOR_COFINS'), (151, 173, 'VALOR_CIDE'), (129, 148, 'ALIQUOTA_IR'), (43, 58, 'ALIQUOTA_IOF'), (22, 40, 'BASE_CALCULO_IR')]"
